Title,Type,Price,Score,Link
Posada Cultural Bahia Sonora,Habitación Doble,520000,"8,6",https://www.booking.com/hotel/co/posada-cultural-bahia-sonora.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=118037002_271825656_2_0_0&highlighted_blocks=118037002_271825656_2_0_0&matching_block_id=118037002_271825656_2_0_0&sr_pri_blocks=118037002_271825656_2_0_0__52000000&from=searchresults#hotelTmpl
Apartamento Duplex Unisanandres,Apartamento Dúplex,1960000,"8,3",https://www.booking.com/hotel/co/apartamento-duplex-unisanandres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=188177001_344609770_5_0_0&highlighted_blocks=188177001_344609770_5_0_0&matching_block_id=188177001_344609770_5_0_0&sr_pri_blocks=188177001_344609770_5_0_0__196000000&from=searchresults#hotelTmpl
Apartahotel Bahia Tropical III,Apartamento Estándar,1224000,"8,6",https://www.booking.com/hotel/co/apartahotel-bahia-tropical-iii.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=247834102_241337043_2_0_0&highlighted_blocks=247834102_241337043_2_0_0&matching_block_id=247834102_241337043_2_0_0&sr_pri_blocks=247834102_241337043_2_0_0__122400000&from=searchresults#hotelTmpl
BAHÍA TOURS SAN ANDRES - Apartamento completo,Apartamento de 3 dormitorios,3960000,"9,7",https://www.booking.com/hotel/co/bahia-tours-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=816700001_344172291_9_0_0&highlighted_blocks=816700001_344172291_9_0_0&matching_block_id=816700001_344172291_9_0_0&sr_pri_blocks=816700001_344172291_9_0_0__396000000&from=searchresults#hotelTmpl
Posada Nativa Miss Trinie,Apartamento de 1 dormitorio,740000,"8,2",https://www.booking.com/hotel/co/posada-nativa-miss-trinie-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=311868605_113144733_2_2_0&highlighted_blocks=311868605_113144733_2_2_0&matching_block_id=311868605_113144733_2_2_0&sr_pri_blocks=311868605_113144733_2_2_0__74000000&from=searchresults#hotelTmpl
La Posada De Lulú,Habitación Doble,1080000,"8,7",https://www.booking.com/hotel/co/la-posada-de-lulu.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=58517502_333465976_2_1_0&highlighted_blocks=58517502_333465976_2_1_0&matching_block_id=58517502_333465976_2_1_0&sr_pri_blocks=58517502_333465976_2_1_0__108000000&from=searchresults#hotelTmpl
Villa Sarie Bay,Habitación Doble,617500,"7,8",https://www.booking.com/hotel/co/villa-sarie-bay.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=108565104_107067183_0_0_0&highlighted_blocks=108565104_107067183_0_0_0&matching_block_id=108565104_107067183_0_0_0&sr_pri_blocks=108565104_107067183_0_0_0__61750000&from=searchresults#hotelTmpl
GalyRod House,Habitación Doble con baño privado,1020000,"8,8",https://www.booking.com/hotel/co/galyrod-house.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=607705503_238092020_3_0_0&highlighted_blocks=607705503_238092020_3_0_0&matching_block_id=607705503_238092020_3_0_0&sr_pri_blocks=607705503_238092020_3_0_0__102000000&from=searchresults#hotelTmpl
Apartaestudio Casa Bella 2,Apartamento de 2 dormitorios,1120000,"9,7",https://www.booking.com/hotel/co/apartaestudio-casa-bella-2.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=726354301_310675409_4_0_0&highlighted_blocks=726354301_310675409_4_0_0&matching_block_id=726354301_310675409_4_0_0&sr_pri_blocks=726354301_310675409_4_0_0__112000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Jackson House Inn,Habitación Triple Estándar ,772200,"7,8",https://www.booking.com/hotel/co/jackson-house-inn.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=130133009_339934914_2_42_0&highlighted_blocks=130133009_339934914_2_42_0&matching_block_id=130133009_339934914_2_42_0&sr_pri_blocks=130133009_339934914_2_42_0__77220000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
FISHERMAN'S House,Apartamento de 2 dormitorios,600000,"8,1",https://www.booking.com/hotel/co/olgas-place.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=714296002_338074349_2_0_0&highlighted_blocks=714296002_338074349_2_0_0&matching_block_id=714296002_338074349_2_0_0&sr_pri_blocks=714296002_338074349_2_0_0__60000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamentos Vonblon,Apartamento - 2 niveles,960000,"8,8",https://www.booking.com/hotel/co/apartamentos-vonblon.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=116992301_339056080_2_0_0&highlighted_blocks=116992301_339056080_2_0_0&matching_block_id=116992301_339056080_2_0_0&sr_pri_blocks=116992301_339056080_2_0_0__96000000&from=searchresults#hotelTmpl
Posada Nativa Trinsan Centro,Habitación Doble Deluxe con balcón,640000,"7,5",https://www.booking.com/hotel/co/posada-nativa-trinsan.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=42748105_310111816_2_0_0&highlighted_blocks=42748105_310111816_2_0_0&matching_block_id=42748105_310111816_2_0_0&sr_pri_blocks=42748105_310111816_2_0_0__64000000&from=searchresults#hotelTmpl
Orange House Downtown,Habitación Deluxe con cama extragrande,560000,"8,7",https://www.booking.com/hotel/co/orange-house-downtown.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=419103502_208975637_2_0_0&highlighted_blocks=419103502_208975637_2_0_0&matching_block_id=419103502_208975637_2_0_0&sr_pri_blocks=419103502_208975637_2_0_0__56000000&from=searchresults#hotelTmpl
Apartamentos Turísticos El Conquistador,Apartamento,1440000,"9,5",https://www.booking.com/hotel/co/apartamentos-turisticos-el-conquistador.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=209767602_279206549_5_0_0&highlighted_blocks=209767602_279206549_5_0_0&matching_block_id=209767602_279206549_5_0_0&sr_pri_blocks=209767602_279206549_5_0_0__144000000&from=searchresults#hotelTmpl
Caribbean Island Hotel piso 1,Apartamento de 1 dormitorio (3 adultos),1800000,"9,0",https://www.booking.com/hotel/co/caribbean-island-1er-piso.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592853&all_sr_blocks=123164001_93700971_2_0_0&highlighted_blocks=123164001_93700971_2_0_0&matching_block_id=123164001_93700971_2_0_0&sr_pri_blocks=123164001_93700971_2_0_0__180000000&from=searchresults#hotelTmpl
Caribbean Sea Breeze,Habitación Familiar con terraza,800000,"9,1",https://www.booking.com/hotel/co/caribbean-sea-breeze.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=191389406_348540205_2_0_0&highlighted_blocks=191389406_348540205_2_0_0&matching_block_id=191389406_348540205_2_0_0&sr_pri_blocks=191389406_348540205_2_0_0__80000000&from=searchresults#hotelTmpl
Summer House Inn San Andres,Habitación Cuádruple con baño privado,1108800,"8,6",https://www.booking.com/hotel/co/summer-house-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=171172607_90132676_2_1_0&highlighted_blocks=171172607_90132676_2_1_0&matching_block_id=171172607_90132676_2_1_0&sr_pri_blocks=171172607_90132676_2_1_0__110880000&from=searchresults#hotelTmpl
posada missluz,Habitación Doble - 1 o 2 camas,529200,"9,5",https://www.booking.com/hotel/co/posada-missluz.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=771726002_335060271_2_2_0&highlighted_blocks=771726002_335060271_2_2_0&matching_block_id=771726002_335060271_2_2_0&sr_pri_blocks=771726002_335060271_2_2_0__52920000&from=searchresults#hotelTmpl
Hostal Posada San Martín,Habitación Doble con baño compartido,960000,"8,4",https://www.booking.com/hotel/co/hostal-posada-san-martin.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=110951501_120562756_2_1_0&highlighted_blocks=110951501_120562756_2_1_0&matching_block_id=110951501_120562756_2_1_0&sr_pri_blocks=110951501_120562756_2_1_0__96000000&from=searchresults#hotelTmpl
Caribbean Island Hotel Piso 2,Apartamento interior de 1 dormitorio,1480000,"8,6",https://www.booking.com/hotel/co/caribbean-island-piso-2.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=119406209_200285053_2_0_0&highlighted_blocks=119406209_200285053_2_0_0&matching_block_id=119406209_200285053_2_0_0&sr_pri_blocks=119406209_200285053_2_0_0__148000000&from=searchresults#hotelTmpl
Caribbean Island Hotel,Habitación Doble Estándar,1656000,"8,1",https://www.booking.com/hotel/co/caribbean-island.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=117737011_89189141_2_0_0&highlighted_blocks=117737011_89189141_2_0_0&matching_block_id=117737011_89189141_2_0_0&sr_pri_blocks=117737011_89189141_2_0_0__165600000&from=searchresults#hotelTmpl
ESTRELLA DEL MAR,Estudio,640000,"9,0",https://www.booking.com/hotel/co/estrella-del-mar-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=716087601_341450190_2_0_0&highlighted_blocks=716087601_341450190_2_0_0&matching_block_id=716087601_341450190_2_0_0&sr_pri_blocks=716087601_341450190_2_0_0__64000000&from=searchresults#hotelTmpl
Apartamento Familiar Privado frente a la Playa en San Andres,Apartamento de 1 dormitorio,4939200,Sin puntos,https://www.booking.com/hotel/co/apartamento-familiar-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=420309501_243666230_0_0_0&highlighted_blocks=420309501_243666230_0_0_0&matching_block_id=420309501_243666230_0_0_0&sr_pri_blocks=420309501_243666230_0_0_0__493920000&from=searchresults#hotelTmpl
Apartamento para parejas frente a la playa San Andres,Apartamento de 1 dormitorio,2926560,Sin puntos,https://www.booking.com/hotel/co/apartamento-para-parejas-frente-a-la-playa.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=420309301_285707844_0_0_0&highlighted_blocks=420309301_285707844_0_0_0&matching_block_id=420309301_285707844_0_0_0&sr_pri_blocks=420309301_285707844_0_0_0__292656000&from=searchresults#hotelTmpl
Apartamento frente a la playa San Andres Islas Colombia,Apartamento Estudio ,3584000,"4,0",https://www.booking.com/hotel/co/apartamento-frente-a-la-playa-san-andres-i.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=420309101_285707873_0_0_0&highlighted_blocks=420309101_285707873_0_0_0&matching_block_id=420309101_285707873_0_0_0&sr_pri_blocks=420309101_285707873_0_0_0__358400000&from=searchresults#hotelTmpl
Alojamientos Turisticos Titanic,Habitación Doble,760000,"8,9",https://www.booking.com/hotel/co/apartamentos-turisticos-titanic.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=196874202_202129526_2_0_0&highlighted_blocks=196874202_202129526_2_0_0&matching_block_id=196874202_202129526_2_0_0&sr_pri_blocks=196874202_202129526_2_0_0__76000000&from=searchresults#hotelTmpl
ZOE'S PLACE 2,Habitación Estándar - 1 cama grande ,720000,"9,0",https://www.booking.com/hotel/co/zoes-place-2.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=841796201_350965313_2_0_0&highlighted_blocks=841796201_350965313_2_0_0&matching_block_id=841796201_350965313_2_0_0&sr_pri_blocks=841796201_350965313_2_0_0__72000000&from=searchresults#hotelTmpl
Apartahotel Caribe Diez,Habitación Triple Básica,864000,"8,8",https://www.booking.com/hotel/co/caribe-10.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592857&all_sr_blocks=506141408_347971060_2_0_0&highlighted_blocks=506141408_347971060_2_0_0&matching_block_id=506141408_347971060_2_0_0&sr_pri_blocks=506141408_347971060_2_0_0__86400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
