Created at;Favorites;Friends Count;Internal Links;Location;Status ID;Text;User;User ID;User Name;Verified account;Zone;urls
Wed May 04 02:05:04 +0000 2022;7471.0;230.0;;Bogotá, D.C., Colombia;1521672225631444992;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;Lizyas2312;1.503024075018584e+18;Liz Yadira;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:05:04 +0000 2022;59534.0;502.0;;;1521672224461238272;Iván Duque denunciará a Gerlein porque a su campaña sólo le llegaron 3000 millones.;LuisZap11484844;1.1293947639150469e+18;Luis Zapata;0.0;;[]
Wed May 04 02:05:01 +0000 2022;6950.0;761.0;;Neiva, Colombia;1521672214369734656;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;Adolfocovaleda1;1.254251079090475e+18;Adolfocovaledarivas;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:05:00 +0000 2022;20395.0;513.0;;;1521672209093304325;#Atención La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. Dice que se usaron 18 mil millones para corrupción electoral. https://t.co/S5TWMqP5jJ;PardoMaicol;922025599.0;Maicol Sanchez;0.0;;[]
Wed May 04 02:05:00 +0000 2022;28246.0;701.0;;;1521672207927332866;Iván Duque denunciará a Gerlein porque a su campaña sólo le llegaron 3000 millones.;CiudadanoArist1;1.154505097596035e+18;Ciudadano Antropólogo;0.0;;[]
Wed May 04 02:04:58 +0000 2022;54900.0;6321.0;;Polombia;1521672200130109440;;Jorgesanz1986;8.066946622117724e+17;MARBELLO 🧑‍🦱;0.0;;[{'url': 'https://t.co/wDBJvyyDtd', 'expanded_url': 'https://twitter.com/i/web/status/1521672200130109440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]
Wed May 04 02:04:57 +0000 2022;193.0;243.0;;;1521672197256929280;El silencio de Federico Gutiérrez y de su jefe de campaña, Iván Duque, sobre el plan para atentar contra @petrogustavo, revela su estatura moral.;JulioMarwy;1.5060921644173066e+18;Marwy Jaseph Julio Lozano;0.0;;[]
Wed May 04 02:04:51 +0000 2022;11742.0;949.0;;;1521672170434449408;Jamás me he reunido con Aida Merlano: Iván Duque https://t.co/1iJt6sWGK3;NiraySolDJP;1.1425654918164439e+18;Niray García García;0.0;;[{'url': 'https://t.co/1iJt6sWGK3', 'expanded_url': 'https://www.rcnradio.com/politica/jamas-me-he-reunido-con-aida-merlano-presidente-ivan-duque', 'display_url': 'rcnradio.com/politica/jamas…', 'indices': [63, 86]}]
Wed May 04 02:04:42 +0000 2022;191236.0;2934.0;;;1521672132903804928;Jamás me he reunido con Aida Merlano: Iván Duque https://t.co/1iJt6sWGK3;Tulio_DD;3063538541.0;tduqued;0.0;;[{'url': 'https://t.co/1iJt6sWGK3', 'expanded_url': 'https://www.rcnradio.com/politica/jamas-me-he-reunido-con-aida-merlano-presidente-ivan-duque', 'display_url': 'rcnradio.com/politica/jamas…', 'indices': [63, 86]}]
Wed May 04 02:04:37 +0000 2022;148.0;227.0;;;1521672114029404160;Aida Merlano afirmó que se usaron dineros de la Nación para financiar la campaña de Iván Duque https://t.co/zlAz0geBIs;jones1347;221030337.0;luis alberto jones n;0.0;;[{'url': 'https://t.co/zlAz0geBIs', 'expanded_url': 'https://www.lafm.com.co/judicial/aida-merlano-afirmo-que-se-usaron-dineros-de-la-nacion-para-financiar-la-campana-de-ivan?t=1651622899', 'display_url': 'lafm.com.co/judicial/aida-…', 'indices': [105, 128]}]
Wed May 04 02:04:28 +0000 2022;44.0;883.0;;;1521672076230377474;Iván Duque denunciará a Gerlein porque a su campaña sólo le llegaron 3000 millones.;NancyPinto60;7.552395767850926e+17;Nancy Pinto;0.0;;[]
Wed May 04 02:04:25 +0000 2022;18186.0;1084.0;;;1521672060870746116;"Aída Merlano reapareció ante Corte Suprema de Justicia y salpicó a Iván Duque

https://t.co/tCzXmGonkJ";Santiago__Nino;8.662771232538419e+17;Santiago Niño;0.0;;[{'url': 'https://t.co/tCzXmGonkJ', 'expanded_url': 'https://bit.ly/3LGwsD3', 'display_url': 'bit.ly/3LGwsD3', 'indices': [100, 123]}]
Wed May 04 02:04:25 +0000 2022;25966.0;927.0;;Columbia;1521672060195508224;"Mientras el candidato Petro ataca la Policía y el Senador Gustavo Bolívar propone acabar el ESMAD, el Presidente Iván Duque acaba de firmar el decreto que ordena el aumento salarial más alto desde 1993 a los miembros de la Policía Nacional.

¡Dios y Patria!";Mary30858637;7.559078395085783e+17;Mary;0.0;;[]
Wed May 04 02:04:25 +0000 2022;73298.0;931.0;;Cali, Colombia;1521672059780317185;Aida Merlano acaba de asegurar que la campaña del presidente Iván Duque en 2018 recibió 6 mil millones de pesos de Julio Gerlein. Los magistrados de la @CorteSupremaJ le hicieron jurar para que no estuviera incurriendo en falso testimonio;JulianZM9;1.25349706137643e+18;Julián Zamorano Montañéz;0.0;;[]
Wed May 04 02:04:19 +0000 2022;19345.0;359.0;;;1521672036287926274;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;soaled;219706080.0;SoniaM;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:04:15 +0000 2022;36082.0;844.0;; Venezuela-Guarico El Rastro;1521672019636625408;"🇨🇴 Se termina el mandato del presidente colombiano Iván Duque y le preguntamos a 3 mil personas que opinan del saliente mandatario

👎 82,8% negativo
👍 9,9% positivo

https://t.co/GsqqolqJXU https://t.co/poxbIQXKS2";1Revolucionrio;1.1526045144086446e+18;100%REVOLUCIONRIO;0.0;;[]
Wed May 04 02:04:11 +0000 2022;81349.0;118.0;;;1521672001877913606;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;froblesmora;388461958.0;francisco robles;0.0;;[]
Wed May 04 02:04:10 +0000 2022;5190.0;568.0;;Colombia;1521671997276753921;"#LoÚltimo 🚨|Preocupante la negligencia por parte del Gobierno Nacional encabezado por Iván Duque, al decir que no existe ninguna evidencia de amenazas en contra del candidato.
https://t.co/gTpOY6U7kp";cesarpachon;2273685900.0;cesarpachon;0.0;;[]
Wed May 04 02:04:08 +0000 2022;27200.0;178.0;;;1521671991761289218;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;wilmermarpor;1098464941.0;wilmermartinez;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:04:06 +0000 2022;4180.0;846.0;;;1521671983393615872;#Atención La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. Dice que se usaron 18 mil millones para corrupción electoral. https://t.co/S5TWMqP5jJ;arq_mamerto;54987778.0;Feli;0.0;;[]
Wed May 04 02:04:01 +0000 2022;7573.0;132.0;;;1521671959976849410;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;Kevink45041351;1.394859961323303e+18;Kevin K;0.0;;[]
Wed May 04 02:03:59 +0000 2022;62480.0;1001.0;;;1521671954700410881;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;juanzasu59139;1.2750854735941714e+18;js;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:03:59 +0000 2022;22.0;159.0;;;1521671951609208832;#Atención La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. Dice que se usaron 18 mil millones para corrupción electoral. https://t.co/S5TWMqP5jJ;Finofin80140822;1.504589757027963e+18;Finofino;0.0;;[]
Wed May 04 02:03:58 +0000 2022;18909.0;6153.0;;Austin, TX ;1521671947314249729;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;SandyLo23231853;1.5062898271463424e+18;Sandy Love ♥️;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:03:56 +0000 2022;141730.0;1189.0;;;1521671940569763846;#Atención La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. Dice que se usaron 18 mil millones para corrupción electoral. https://t.co/S5TWMqP5jJ;LOZANOMARMO;2199479302.0;OSWALDO LOZANO;0.0;;[]
Wed May 04 02:03:55 +0000 2022;123989.0;1826.0;;Barranquilla hermosa!;1521671935582777344;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;MarlonDeArmasP;353502700.0;Marlon De Armas P;0.0;;[]
Wed May 04 02:03:53 +0000 2022;320989.0;5483.0;;BOGOTA/COLOMBIA;1521671927814922240;"¿Entonces es el gobierno de Iván Duque el que le quiere hacer ""Matamba"" a Gustavo Petro? 🤔 #NoMatenAPetro";nicosuuno2012;1004078880.0;COLOMBIA una NARCODICTADURA.;0.0;;[]
Wed May 04 02:03:49 +0000 2022;20662.0;204.0;;;1521671909234126850;"Declaraciones del presidente Iván Duque, tras lo dicho por Aida Merlano, quien hizo señalamientos contra su campaña presidencial.

🎥: Presidencia de Colombia https://t.co/2j4FtLUY3I";CARLOSTULUA2021;1.348727239324668e+18;carlos hernandez;0.0;;[]
Wed May 04 02:03:46 +0000 2022;6950.0;761.0;;Neiva, Colombia;1521671900199596033;Aida Merlano acaba de asegurar que la campaña del presidente Iván Duque en 2018 recibió 6 mil millones de pesos de Julio Gerlein. Los magistrados de la @CorteSupremaJ le hicieron jurar para que no estuviera incurriendo en falso testimonio;Adolfocovaleda1;1.254251079090475e+18;Adolfocovaledarivas;0.0;;[]
Wed May 04 02:03:44 +0000 2022;261572.0;1831.0;;;1521671890217148416;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;sandovaleliza12;1511704586.0;ELIZABETH;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:03:44 +0000 2022;241484.0;20025.0;;Colombia;1521671889080532992;"@Pfrobledo @petrogustavo Resucitó el hampón que con Iván Duque facilitó la impunidad de ODEBRECHT y de Sarmiento Angulo, con la ""caducidad"", los dejaron escapar y les metieron un billón  más en la maleta. Ahora habla de reelección, expropiaciones y captura de la IAS.  Lo que ha hecho el Uribismo !!!";LAPacifiKA;7.414733187511091e+17;Joha 🇨🇴🫶🇨🇴🫶🇨🇴🫶🇨🇴🫶🇨🇴🫶🫶;0.0;;[]
Wed May 04 02:03:41 +0000 2022;52159.0;775.0;;;1521671878418608128;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;prbardos;129290707.0;Pablo Emilio Rivera;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:03:41 +0000 2022;12172.0;424.0;;Bogotá, D.C., Colombia;1521671876203925504;Aida Merlano acaba de asegurar que la campaña del presidente Iván Duque en 2018 recibió 6 mil millones de pesos de Julio Gerlein. Los magistrados de la @CorteSupremaJ le hicieron jurar para que no estuviera incurriendo en falso testimonio;camilo_lopez_c;317198087.0;camilo lopez castro;0.0;;[]
Wed May 04 02:03:39 +0000 2022;53056.0;1522.0;;Medellín;1521671870977781761;#Atención La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. Dice que se usaron 18 mil millones para corrupción electoral. https://t.co/S5TWMqP5jJ;vidalmvalencia;1674623184.0;Vidal Mauricio;0.0;;[]
Wed May 04 02:03:35 +0000 2022;31481.0;1923.0;;colombia;1521671852212506624;"@FicoGutierrez La replica de Ivan Duque haciendo campaña.
Con el apoyo de Vargas Lleras, los Char, Gaviria, Pastrana, Uribe y dice que va a cambiar al país?";eiderorozco;214461328.0;El Partisano;0.0;;[]
Wed May 04 02:03:34 +0000 2022;90858.0;891.0;;;1521671847091261442;Aida Merlano acaba de asegurar que la campaña del presidente Iván Duque en 2018 recibió 6 mil millones de pesos de Julio Gerlein. Los magistrados de la @CorteSupremaJ le hicieron jurar para que no estuviera incurriendo en falso testimonio;Maika90709409;1.2694237656933868e+18;Maika;0.0;;[]
Wed May 04 02:03:30 +0000 2022;71306.0;2659.0;;;1521671829819113472;"#NoticiaW | La excongresista Aída Merlano declaró que parte del dinero que se recibió a modo de “coimas” para su campaña, se habría usado en la campaña presidencial del actual mandatario Iván Duque Márquez.

https://t.co/tMYQBq3ruT";Andthespace;630540024.0;GOUR;0.0;;[]
Wed May 04 02:03:29 +0000 2022;126834.0;5018.0;;;1521671825134084097;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;jair10686;539373790.0;marco alarcon;0.0;;[]
Wed May 04 02:03:28 +0000 2022;196.0;35.0;;;1521671822206550016;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;LAURAFE68229868;1.4704347114703176e+18;LAURA FERNANDA VELASQUEZ BURBANO;0.0;;[]
Wed May 04 02:03:27 +0000 2022;2978.0;467.0;;;1521671818901430272;Aida Merlano acaba de asegurar que la campaña del presidente Iván Duque en 2018 recibió 6 mil millones de pesos de Julio Gerlein. Los magistrados de la @CorteSupremaJ le hicieron jurar para que no estuviera incurriendo en falso testimonio;NancySa59727523;1.4673448136830607e+18;Nancy Sarmiento;0.0;;[]
Wed May 04 02:03:27 +0000 2022;6408.0;73.0;;;1521671817966063616;Ante declaraciones de Aida Merlano en una audiencia en la que salpicó la campaña de Iván Duque para llegar a la presidencia, el mandatario se pronunció: “Que no venga con falacias” - https://t.co/SEPG2TnLwN https://t.co/mYX0jfB70Q;fiorella_perini;1.1672823580028846e+18;magnolia;0.0;;[]
Wed May 04 02:03:26 +0000 2022;864.0;487.0;;;1521671816028344321;"@dcabellor @ConElMazoDando Yo no quiero meter casquillo...peroooo al señor Ivan Duque lo rechazan 8 de cada 10 colombianos; no lo digo 👇😳 https://t.co/VCCfFgTvba";MarcosV47251773;1.450999457785467e+18;Marcos Villegas;0.0;;[]
Wed May 04 02:03:24 +0000 2022;51075.0;285.0;;Popayán, Colombia;1521671807706750978;Iván Duque denunciará a Gerlein porque a su campaña sólo le llegaron 3000 millones.;eyaivan;306996506.0;Yenny C.;0.0;;[]
Wed May 04 02:03:24 +0000 2022;27620.0;391.0;;;1521671804460441602;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;Mea72068379;1.164947220250202e+18;Meña;0.0;;[]
Wed May 04 02:03:23 +0000 2022;52.0;682.0;;;1521671800341647361;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;SastoqueGonza;379496430.0;Jaime Sastoque Gonza;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:03:22 +0000 2022;11142.0;249.0;;Barcelona,  Colombia;1521671798454206465;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;moracamilo;114816415.0;El Cmora;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:03:18 +0000 2022;160406.0;4278.0;;Bogota D.C.;1521671780422848512;El silencio de Federico Gutiérrez y de su jefe de campaña, Iván Duque, sobre el plan para atentar contra @petrogustavo, revela su estatura moral.;ROLOTESO;65966693.0;DANIEL AMAYA MAYORGA;0.0;;[]
Wed May 04 02:03:16 +0000 2022;148.0;45.0;;;1521671773477130241;"Alistando los implementos para la protesta ante el MinTrabajo, en defensa de la negociación colectiva en el sector privado, para impedir su recorte por el saliente gobierno del Presidente Iván Duque.

No pasarán. La lucha sigue https://t.co/Zo1vaOOYZb";FrankyGuerrer14;1.4393511565186212e+18;Franky Guerrero;0.0;;[]
Wed May 04 02:03:15 +0000 2022;19499.0;389.0;;;1521671766149586944;"#NoticiaW | La excongresista Aída Merlano declaró que parte del dinero que se recibió a modo de “coimas” para su campaña, se habría usado en la campaña presidencial del actual mandatario Iván Duque Márquez.

https://t.co/tMYQBq3ruT";BogotaZuluaga;1.126797213273854e+18;Fernando Bogotá Zuluaga;0.0;;[]
Wed May 04 02:03:14 +0000 2022;37330.0;856.0;;;1521671763788460032;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;SickofImpunity;1.2690962330937917e+18;Daniel Padilla 🇨🇴🏴󠁧󠁢󠁳󠁣󠁴󠁿;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:03:14 +0000 2022;202309.0;2389.0;;;1521671762332852226;Aida Merlano declaró ante la Corte Suprema de Justicia y aseguró que Julio Gerlein entregó 6 mil millones de pesos a la campaña de Iván Duque. Entonces ¿así ganaron las elecciones hace 4 años? ¿Comprando votos y apoyando la corrupción? Ni un voto más por los mismos de siempre.;carlosducek;1.2332084164426465e+18;Caminos Condenados;0.0;;[]
Wed May 04 02:03:13 +0000 2022;2974.0;99.0;;;1521671758553694210;#Atención La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. Dice que se usaron 18 mil millones para corrupción electoral. https://t.co/S5TWMqP5jJ;solpombo1;1.518654632280658e+18;solpombo1;0.0;;[]
Wed May 04 02:03:11 +0000 2022;13.0;53.0;;;1521671749879877634;"La campaña de Ivan Duque estuvo financiada por dineros de dudosa procedencia pero también contratación irregular de Alex Char. 

Las declaraciones de Aida Merlano también implican a Duque. 

¿Sin ley de garantías, que riesgo hay en elecciones en el 2022? ⁦@migueldelrioabg⁩ https://t.co/mEGdUEDZA4";gabrielaradia;1.440106504531714e+18;gabriel aranguren;0.0;;[]
Wed May 04 02:03:10 +0000 2022;7020.0;682.0;;;1521671748420263940;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;Albeiro58849666;1.504236280170922e+18;Albeiro;0.0;;[]
Wed May 04 02:03:10 +0000 2022;116766.0;5001.0;;Santo Tomás, Colombia;1521671747841540096;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;OyagaLeo;2290564230.0;Leovigildo Oyaga;0.0;;[]
Wed May 04 02:03:09 +0000 2022;5015.0;140.0;;;1521671740987953152;;ferluys;1.425957292160258e+18;Luisfer 🇨🇴;0.0;;[]
Wed May 04 02:03:08 +0000 2022;42815.0;119.0;;;1521671738047844353;"#NoticiaW | La excongresista Aída Merlano declaró que parte del dinero que se recibió a modo de “coimas” para su campaña, se habría usado en la campaña presidencial del actual mandatario Iván Duque Márquez.

https://t.co/tMYQBq3ruT";inemartz;383568115.0;Ines Martinez;0.0;;[]
Wed May 04 02:03:07 +0000 2022;20026.0;778.0;;;1521671733018869760;"Aida Merlano ratifica la compra de votos en la Costa Caribe para Iván Duque en 2018.

Y ya todo el país sabe que Gutiérrez también está comprando votos en estos momentos.

No se podía esperar otra cosa de Duque 2";CastiWhite741;1.4339098800632095e+18;Alex Castiblanco;0.0;;[]
Wed May 04 02:03:03 +0000 2022;5736.0;920.0;;;1521671717537685508;#Atención La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. Dice que se usaron 18 mil millones para corrupción electoral. https://t.co/S5TWMqP5jJ;JulioAPinedaS21;1.19769390372352e+18;JulioAlbertoPinedaS;0.0;;[]
Wed May 04 02:03:02 +0000 2022;27439.0;481.0;;;1521671711640412164;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;JuanCar71371425;1.41660240288358e+18;Juan Carlos Calderón Ceballos;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:03:01 +0000 2022;13559.0;69.0;;Bogotá Colombia;1521671710378008576;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;AnamarlGarcia;329808641.0;AnaMar Garcia;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:02:58 +0000 2022;22665.0;4957.0;;;1521671697610551298;"🇨🇴 Se termina el mandato del presidente colombiano Iván Duque y le preguntamos a 3 mil personas que opinan del saliente mandatario

👎 82,8% negativo
👍 9,9% positivo

https://t.co/GsqqolqJXU https://t.co/poxbIQXKS2";GMorenoCuba2;1.424154963362648e+18;GMorenoCuba;0.0;;[]
Wed May 04 02:02:58 +0000 2022;74018.0;113.0;;;1521671694858997760;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;Hermit8420;403059951.0;Ronald Francois;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:02:57 +0000 2022;39789.0;289.0;https://t.co/Ihi3P0LHYQ;;1521671691977568256;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;kardantel;151174180.0;🇨🇴 Polombiano de Manjaran 🕹️🎨;0.0;;[]
Wed May 04 02:02:56 +0000 2022;3249.0;83.0;;;1521671686743105537;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;RicardoAmayaGo2;1.4626113336109834e+18;Ricardo Amaya Gonzalez;0.0;;[]
Wed May 04 02:02:56 +0000 2022;26838.0;1186.0;;;1521671686541692929;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;MarcelWorldd;1.2232378741932237e+18;MarcelWorld;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:02:43 +0000 2022;31.0;193.0;;Bucaramanga, Santander;1521671632699408384;Presidente Iván Duque anunció un nuevo decreto para subir el salario de los policías. Según el mandatario este tipo de aumento no se ve en la institución “desde 1993” - https://t.co/IiBxV7PozH https://t.co/uXqPbCtGVD;germanjerez31;3938013921.0;german jerez;0.0;;[]
Wed May 04 02:02:42 +0000 2022;5622.0;355.0;;;1521671631118249984;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;decaruiz1983;2581092373.0;diegosiperonoesediego;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
